state,tid,spec,result,misc,exp_key,owner,version,book_time,refresh_time,loss,status,params.c_annual,params.c_monthly,params.starting_deviation,params.strength_eta
2,33,,"{'loss': 1.4227773116314648, 'params': {'c_annual': 49.29747656464315, 'c_monthly': 21.157211806675924, 'starting_deviation': 293.0, 'strength_eta': 35.15678261110935}, 'status': 'ok'}","{'tid': 33, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [33], 'c_monthly': [33], 'starting_deviation': [33], 'strength_eta': [33]}, 'vals': {'c_annual': [49.29747656464315], 'c_monthly': [21.157211806675924], 'starting_deviation': [293.0], 'strength_eta': [35.15678261110935]}}",,,0,2022-09-17 06:02:49.134,2022-09-17 06:02:49.261,1.4227773116314648,ok,49.29747656464315,21.157211806675924,293.0,35.15678261110935
2,34,,"{'loss': 1.4188135412667302, 'params': {'c_annual': 0.7670935236858476, 'c_monthly': 12.865014326467145, 'starting_deviation': 181.0, 'strength_eta': 131.9971910413069}, 'status': 'ok'}","{'tid': 34, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [34], 'c_monthly': [34], 'starting_deviation': [34], 'strength_eta': [34]}, 'vals': {'c_annual': [0.7670935236858476], 'c_monthly': [12.865014326467145], 'starting_deviation': [181.0], 'strength_eta': [131.9971910413069]}}",,,0,2022-09-17 06:02:49.284,2022-09-17 06:02:49.417,1.4188135412667302,ok,0.7670935236858476,12.865014326467145,181.0,131.9971910413069
2,35,,"{'loss': 1.417352364340762, 'params': {'c_annual': 7.987484272451503, 'c_monthly': 4.186117486108401, 'starting_deviation': 120.0, 'strength_eta': 170.0997789843695}, 'status': 'ok'}","{'tid': 35, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [35], 'c_monthly': [35], 'starting_deviation': [35], 'strength_eta': [35]}, 'vals': {'c_annual': [7.987484272451503], 'c_monthly': [4.186117486108401], 'starting_deviation': [120.0], 'strength_eta': [170.0997789843695]}}",,,0,2022-09-17 06:02:49.436,2022-09-17 06:02:49.551,1.417352364340762,ok,7.987484272451503,4.186117486108401,120.0,170.0997789843695
2,36,,"{'loss': 1.4174849336692028, 'params': {'c_annual': 7.508113885296382, 'c_monthly': 1.0906216134561681, 'starting_deviation': 124.0, 'strength_eta': 163.49245677810637}, 'status': 'ok'}","{'tid': 36, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [36], 'c_monthly': [36], 'starting_deviation': [36], 'strength_eta': [36]}, 'vals': {'c_annual': [7.508113885296382], 'c_monthly': [1.0906216134561681], 'starting_deviation': [124.0], 'strength_eta': [163.49245677810637]}}",,,0,2022-09-17 06:02:49.573,2022-09-17 06:02:49.695,1.4174849336692028,ok,7.508113885296382,1.0906216134561681,124.0,163.49245677810637
2,37,,"{'loss': 1.4173609099941529, 'params': {'c_annual': 13.99951608089745, 'c_monthly': 5.25149994674481, 'starting_deviation': 118.0, 'strength_eta': 170.0456869543856}, 'status': 'ok'}","{'tid': 37, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [37], 'c_monthly': [37], 'starting_deviation': [37], 'strength_eta': [37]}, 'vals': {'c_annual': [13.99951608089745], 'c_monthly': [5.25149994674481], 'starting_deviation': [118.0], 'strength_eta': [170.0456869543856]}}",,,0,2022-09-17 06:02:49.714,2022-09-17 06:02:49.834,1.4173609099941529,ok,13.99951608089745,5.25149994674481,118.0,170.0456869543856
2,38,,"{'loss': 1.4185743020846089, 'params': {'c_annual': 2.916839737524402, 'c_monthly': 8.70994515108407, 'starting_deviation': 236.0, 'strength_eta': 155.87605726060198}, 'status': 'ok'}","{'tid': 38, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [38], 'c_monthly': [38], 'starting_deviation': [38], 'strength_eta': [38]}, 'vals': {'c_annual': [2.916839737524402], 'c_monthly': [8.70994515108407], 'starting_deviation': [236.0], 'strength_eta': [155.87605726060198]}}",,,0,2022-09-17 06:02:49.853,2022-09-17 06:02:49.968,1.4185743020846089,ok,2.916839737524402,8.70994515108407,236.0,155.87605726060198
2,39,,"{'loss': 1.4197433789486482, 'params': {'c_annual': 8.855305786483482, 'c_monthly': 3.5322515569840007, 'starting_deviation': 177.0, 'strength_eta': 90.83743276097069}, 'status': 'ok'}","{'tid': 39, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [39], 'c_monthly': [39], 'starting_deviation': [39], 'strength_eta': [39]}, 'vals': {'c_annual': [8.855305786483482], 'c_monthly': [3.5322515569840007], 'starting_deviation': [177.0], 'strength_eta': [90.83743276097069]}}",,,0,2022-09-17 06:02:49.987,2022-09-17 06:02:50.104,1.4197433789486482,ok,8.855305786483482,3.5322515569840007,177.0,90.83743276097069
2,40,,"{'loss': 1.4196790883810657, 'params': {'c_annual': 17.404307923813647, 'c_monthly': 6.16902953952742, 'starting_deviation': 268.0, 'strength_eta': 116.69435689920417}, 'status': 'ok'}","{'tid': 40, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [40], 'c_monthly': [40], 'starting_deviation': [40], 'strength_eta': [40]}, 'vals': {'c_annual': [17.404307923813647], 'c_monthly': [6.16902953952742], 'starting_deviation': [268.0], 'strength_eta': [116.69435689920417]}}",,,0,2022-09-17 06:02:50.123,2022-09-17 06:02:50.253,1.4196790883810657,ok,17.404307923813647,6.16902953952742,268.0,116.69435689920417
2,41,,"{'loss': 1.4186971130558597, 'params': {'c_annual': 11.525092793019642, 'c_monthly': 17.056777529811747, 'starting_deviation': 215.0, 'strength_eta': 153.15143388695762}, 'status': 'ok'}","{'tid': 41, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [41], 'c_monthly': [41], 'starting_deviation': [41], 'strength_eta': [41]}, 'vals': {'c_annual': [11.525092793019642], 'c_monthly': [17.056777529811747], 'starting_deviation': [215.0], 'strength_eta': [153.15143388695762]}}",,,0,2022-09-17 06:02:50.277,2022-09-17 06:02:50.400,1.4186971130558597,ok,11.525092793019642,17.056777529811747,215.0,153.15143388695762
2,42,,"{'loss': 1.4187435705733011, 'params': {'c_annual': 0.13538417638582545, 'c_monthly': 45.531284792760175, 'starting_deviation': 103.0, 'strength_eta': 166.34930987665456}, 'status': 'ok'}","{'tid': 42, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [42], 'c_monthly': [42], 'starting_deviation': [42], 'strength_eta': [42]}, 'vals': {'c_annual': [0.13538417638582545], 'c_monthly': [45.531284792760175], 'starting_deviation': [103.0], 'strength_eta': [166.34930987665456]}}",,,0,2022-09-17 06:02:50.419,2022-09-17 06:02:50.537,1.4187435705733011,ok,0.13538417638582545,45.531284792760175,103.0,166.34930987665456
2,43,,"{'loss': 1.4184191794794456, 'params': {'c_annual': 21.580557318569046, 'c_monthly': 11.868326171097294, 'starting_deviation': 135.0, 'strength_eta': 134.62166384171513}, 'status': 'ok'}","{'tid': 43, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [43], 'c_monthly': [43], 'starting_deviation': [43], 'strength_eta': [43]}, 'vals': {'c_annual': [21.580557318569046], 'c_monthly': [11.868326171097294], 'starting_deviation': [135.0], 'strength_eta': [134.62166384171513]}}",,,0,2022-09-17 06:02:50.621,2022-09-17 06:02:50.742,1.4184191794794456,ok,21.580557318569046,11.868326171097294,135.0,134.62166384171513
2,44,,"{'loss': 1.4182216004009698, 'params': {'c_annual': 4.660226312659979, 'c_monthly': 2.5798923547305463, 'starting_deviation': 68.0, 'strength_eta': 120.75255047456943}, 'status': 'ok'}","{'tid': 44, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [44], 'c_monthly': [44], 'starting_deviation': [44], 'strength_eta': [44]}, 'vals': {'c_annual': [4.660226312659979], 'c_monthly': [2.5798923547305463], 'starting_deviation': [68.0], 'strength_eta': [120.75255047456943]}}",,,0,2022-09-17 06:02:50.764,2022-09-17 06:02:50.887,1.4182216004009698,ok,4.660226312659979,2.5798923547305463,68.0,120.75255047456943
2,45,,"{'loss': 1.420325858045191, 'params': {'c_annual': 9.497153605118534, 'c_monthly': 26.732936867930682, 'starting_deviation': 490.0, 'strength_eta': 174.06201137308875}, 'status': 'ok'}","{'tid': 45, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [45], 'c_monthly': [45], 'starting_deviation': [45], 'strength_eta': [45]}, 'vals': {'c_annual': [9.497153605118534], 'c_monthly': [26.732936867930682], 'starting_deviation': [490.0], 'strength_eta': [174.06201137308875]}}",,,0,2022-09-17 06:02:50.906,2022-09-17 06:02:51.026,1.420325858045191,ok,9.497153605118534,26.732936867930682,490.0,174.06201137308875
2,46,,"{'loss': 1.4188286497657805, 'params': {'c_annual': 18.3696763220535, 'c_monthly': 10.222037959181586, 'starting_deviation': 235.0, 'strength_eta': 145.54321503396093}, 'status': 'ok'}","{'tid': 46, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [46], 'c_monthly': [46], 'starting_deviation': [46], 'strength_eta': [46]}, 'vals': {'c_annual': [18.3696763220535], 'c_monthly': [10.222037959181586], 'starting_deviation': [235.0], 'strength_eta': [145.54321503396093]}}",,,0,2022-09-17 06:02:51.045,2022-09-17 06:02:51.160,1.4188286497657805,ok,18.3696763220535,10.222037959181586,235.0,145.54321503396093
2,47,,"{'loss': 1.4204713403206077, 'params': {'c_annual': 15.769170631304402, 'c_monthly': 23.16481881142347, 'starting_deviation': 166.0, 'strength_eta': 82.71232734962561}, 'status': 'ok'}","{'tid': 47, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [47], 'c_monthly': [47], 'starting_deviation': [47], 'strength_eta': [47]}, 'vals': {'c_annual': [15.769170631304402], 'c_monthly': [23.16481881142347], 'starting_deviation': [166.0], 'strength_eta': [82.71232734962561]}}",,,0,2022-09-17 06:02:51.182,2022-09-17 06:02:51.309,1.4204713403206077,ok,15.769170631304402,23.16481881142347,166.0,82.71232734962561
2,48,,"{'loss': 1.4195885479021564, 'params': {'c_annual': 24.224823969438347, 'c_monthly': 14.430685516529824, 'starting_deviation': 198.0, 'strength_eta': 109.55109193847416}, 'status': 'ok'}","{'tid': 48, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [48], 'c_monthly': [48], 'starting_deviation': [48], 'strength_eta': [48]}, 'vals': {'c_annual': [24.224823969438347], 'c_monthly': [14.430685516529824], 'starting_deviation': [198.0], 'strength_eta': [109.55109193847416]}}",,,0,2022-09-17 06:02:51.328,2022-09-17 06:02:51.446,1.4195885479021564,ok,24.224823969438347,14.430685516529824,198.0,109.55109193847416
2,49,,"{'loss': 1.4223618621820926, 'params': {'c_annual': 2.3155966933902232, 'c_monthly': 49.53123755263243, 'starting_deviation': 392.0, 'strength_eta': 98.62069342342204}, 'status': 'ok'}","{'tid': 49, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [49], 'c_monthly': [49], 'starting_deviation': [49], 'strength_eta': [49]}, 'vals': {'c_annual': [2.3155966933902232], 'c_monthly': [49.53123755263243], 'starting_deviation': [392.0], 'strength_eta': [98.62069342342204]}}",,,0,2022-09-17 06:02:51.468,2022-09-17 06:02:51.591,1.4223618621820926,ok,2.3155966933902232,49.53123755263243,392.0,98.62069342342204
2,50,,"{'loss': 1.4173635451315114, 'params': {'c_annual': 13.501807497109766, 'c_monthly': 16.79053152327454, 'starting_deviation': 108.0, 'strength_eta': 182.5155943967913}, 'status': 'ok'}","{'tid': 50, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [50], 'c_monthly': [50], 'starting_deviation': [50], 'strength_eta': [50]}, 'vals': {'c_annual': [13.501807497109766], 'c_monthly': [16.79053152327454], 'starting_deviation': [108.0], 'strength_eta': [182.5155943967913]}}",,,0,2022-09-17 06:02:51.616,2022-09-17 06:02:51.735,1.4173635451315114,ok,13.501807497109766,16.79053152327454,108.0,182.5155943967913
2,51,,"{'loss': 1.4233724685898812, 'params': {'c_annual': 6.521253225900028, 'c_monthly': 6.62274235194174, 'starting_deviation': 314.0, 'strength_eta': 9.561677214978005}, 'status': 'ok'}","{'tid': 51, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [51], 'c_monthly': [51], 'starting_deviation': [51], 'strength_eta': [51]}, 'vals': {'c_annual': [6.521253225900028], 'c_monthly': [6.62274235194174], 'starting_deviation': [314.0], 'strength_eta': [9.561677214978005]}}",,,0,2022-09-17 06:02:51.756,2022-09-17 06:02:51.876,1.4233724685898812,ok,6.521253225900028,6.62274235194174,314.0,9.561677214978005
2,52,,"{'loss': 1.4225339881414365, 'params': {'c_annual': 20.62920122873154, 'c_monthly': 36.517373606570516, 'starting_deviation': 198.0, 'strength_eta': 44.25938288862291}, 'status': 'ok'}","{'tid': 52, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [52], 'c_monthly': [52], 'starting_deviation': [52], 'strength_eta': [52]}, 'vals': {'c_annual': [20.62920122873154], 'c_monthly': [36.517373606570516], 'starting_deviation': [198.0], 'strength_eta': [44.25938288862291]}}",,,0,2022-09-17 06:02:51.896,2022-09-17 06:02:52.013,1.4225339881414365,ok,20.62920122873154,36.517373606570516,198.0,44.25938288862291
2,53,,"{'loss': 1.4174985768091464, 'params': {'c_annual': 11.113683671430637, 'c_monthly': 18.98126395045191, 'starting_deviation': 144.0, 'strength_eta': 190.78858641198624}, 'status': 'ok'}","{'tid': 53, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [53], 'c_monthly': [53], 'starting_deviation': [53], 'strength_eta': [53]}, 'vals': {'c_annual': [11.113683671430637], 'c_monthly': [18.98126395045191], 'starting_deviation': [144.0], 'strength_eta': [190.78858641198624]}}",,,0,2022-09-17 06:02:52.034,2022-09-17 06:02:52.156,1.4174985768091464,ok,11.113683671430637,18.98126395045191,144.0,190.78858641198624
2,54,,"{'loss': 1.4199415118962104, 'params': {'c_annual': 33.651107030018274, 'c_monthly': 23.219512533018165, 'starting_deviation': 275.0, 'strength_eta': 127.7869934587178}, 'status': 'ok'}","{'tid': 54, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [54], 'c_monthly': [54], 'starting_deviation': [54], 'strength_eta': [54]}, 'vals': {'c_annual': [33.651107030018274], 'c_monthly': [23.219512533018165], 'starting_deviation': [275.0], 'strength_eta': [127.7869934587178]}}",,,0,2022-09-17 06:02:52.174,2022-09-17 06:02:52.298,1.4199415118962104,ok,33.651107030018274,23.219512533018165,275.0,127.7869934587178
2,55,,"{'loss': 1.4179196746720522, 'params': {'c_annual': 38.01378095327076, 'c_monthly': 27.200057083799418, 'starting_deviation': 65.0, 'strength_eta': 157.98594237141018}, 'status': 'ok'}","{'tid': 55, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [55], 'c_monthly': [55], 'starting_deviation': [55], 'strength_eta': [55]}, 'vals': {'c_annual': [38.01378095327076], 'c_monthly': [27.200057083799418], 'starting_deviation': [65.0], 'strength_eta': [157.98594237141018]}}",,,0,2022-09-17 06:02:52.324,2022-09-17 06:02:52.450,1.4179196746720522,ok,38.01378095327076,27.200057083799418,65.0,157.98594237141018
2,56,,"{'loss': 1.4182670078009436, 'params': {'c_annual': 0.030381235814446794, 'c_monthly': 3.582505657591678, 'starting_deviation': 160.0, 'strength_eta': 140.1620014860268}, 'status': 'ok'}","{'tid': 56, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [56], 'c_monthly': [56], 'starting_deviation': [56], 'strength_eta': [56]}, 'vals': {'c_annual': [0.030381235814446794], 'c_monthly': [3.582505657591678], 'starting_deviation': [160.0], 'strength_eta': [140.1620014860268]}}",,,0,2022-09-17 06:02:52.474,2022-09-17 06:02:52.588,1.4182670078009436,ok,0.030381235814446794,3.582505657591678,160.0,140.1620014860268
2,57,,"{'loss': 1.4199474906243168, 'params': {'c_annual': 27.200730595055255, 'c_monthly': 39.84467422474222, 'starting_deviation': 330.0, 'strength_eta': 173.6110456956333}, 'status': 'ok'}","{'tid': 57, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [57], 'c_monthly': [57], 'starting_deviation': [57], 'strength_eta': [57]}, 'vals': {'c_annual': [27.200730595055255], 'c_monthly': [39.84467422474222], 'starting_deviation': [330.0], 'strength_eta': [173.6110456956333]}}",,,0,2022-09-17 06:02:52.607,2022-09-17 06:02:52.729,1.4199474906243168,ok,27.200730595055255,39.84467422474222,330.0,173.6110456956333
2,58,,"{'loss': 1.420943961269871, 'params': {'c_annual': 23.525940129906758, 'c_monthly': 35.44159335577951, 'starting_deviation': 98.0, 'strength_eta': 71.37403331683906}, 'status': 'ok'}","{'tid': 58, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [58], 'c_monthly': [58], 'starting_deviation': [58], 'strength_eta': [58]}, 'vals': {'c_annual': [23.525940129906758], 'c_monthly': [35.44159335577951], 'starting_deviation': [98.0], 'strength_eta': [71.37403331683906]}}",,,0,2022-09-17 06:02:52.750,2022-09-17 06:02:52.872,1.420943961269871,ok,23.525940129906758,35.44159335577951,98.0,71.37403331683906
2,59,,"{'loss': 1.421264221627508, 'params': {'c_annual': 28.03814828979747, 'c_monthly': 15.382680218780889, 'starting_deviation': 432.0, 'strength_eta': 98.21633822156254}, 'status': 'ok'}","{'tid': 59, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [59], 'c_monthly': [59], 'starting_deviation': [59], 'strength_eta': [59]}, 'vals': {'c_annual': [28.03814828979747], 'c_monthly': [15.382680218780889], 'starting_deviation': [432.0], 'strength_eta': [98.21633822156254]}}",,,0,2022-09-17 06:02:52.892,2022-09-17 06:02:53.015,1.421264221627508,ok,28.03814828979747,15.382680218780889,432.0,98.21633822156254
2,60,,"{'loss': 1.4170284821440358, 'params': {'c_annual': 4.843986454600442, 'c_monthly': 10.653388858842238, 'starting_deviation': 133.0, 'strength_eta': 199.7461164606941}, 'status': 'ok'}","{'tid': 60, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [60], 'c_monthly': [60], 'starting_deviation': [60], 'strength_eta': [60]}, 'vals': {'c_annual': [4.843986454600442], 'c_monthly': [10.653388858842238], 'starting_deviation': [133.0], 'strength_eta': [199.7461164606941]}}",,,0,2022-09-17 06:02:53.034,2022-09-17 06:02:53.156,1.4170284821440358,ok,4.843986454600442,10.653388858842238,133.0,199.7461164606941
2,61,,"{'loss': 1.418124056973218, 'params': {'c_annual': 4.689536411886211, 'c_monthly': 19.629967343491387, 'starting_deviation': 223.0, 'strength_eta': 189.74964210830768}, 'status': 'ok'}","{'tid': 61, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [61], 'c_monthly': [61], 'starting_deviation': [61], 'strength_eta': [61]}, 'vals': {'c_annual': [4.689536411886211], 'c_monthly': [19.629967343491387], 'starting_deviation': [223.0], 'strength_eta': [189.74964210830768]}}",,,0,2022-09-17 06:02:53.177,2022-09-17 06:02:53.316,1.418124056973218,ok,4.689536411886211,19.629967343491387,223.0,189.74964210830768
2,62,,"{'loss': 1.4175750044135258, 'params': {'c_annual': 19.542922959976266, 'c_monthly': 13.082184928691603, 'starting_deviation': 195.0, 'strength_eta': 197.96580089711273}, 'status': 'ok'}","{'tid': 62, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [62], 'c_monthly': [62], 'starting_deviation': [62], 'strength_eta': [62]}, 'vals': {'c_annual': [19.542922959976266], 'c_monthly': [13.082184928691603], 'starting_deviation': [195.0], 'strength_eta': [197.96580089711273]}}",,,0,2022-09-17 06:02:53.344,2022-09-17 06:02:53.465,1.4175750044135258,ok,19.542922959976266,13.082184928691603,195.0,197.96580089711273
2,63,,"{'loss': 1.4183649897743296, 'params': {'c_annual': 17.046534986234946, 'c_monthly': 31.7477941945819, 'starting_deviation': 78.0, 'strength_eta': 148.40662801468287}, 'status': 'ok'}","{'tid': 63, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [63], 'c_monthly': [63], 'starting_deviation': [63], 'strength_eta': [63]}, 'vals': {'c_annual': [17.046534986234946], 'c_monthly': [31.7477941945819], 'starting_deviation': [78.0], 'strength_eta': [148.40662801468287]}}",,,0,2022-09-17 06:02:53.486,2022-09-17 06:02:53.597,1.4183649897743296,ok,17.046534986234946,31.7477941945819,78.0,148.40662801468287
2,64,,"{'loss': 1.4172396555559663, 'params': {'c_annual': 1.9343748613753249, 'c_monthly': 22.66527272815955, 'starting_deviation': 50.0, 'strength_eta': 179.954491736991}, 'status': 'ok'}","{'tid': 64, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [64], 'c_monthly': [64], 'starting_deviation': [64], 'strength_eta': [64]}, 'vals': {'c_annual': [1.9343748613753249], 'c_monthly': [22.66527272815955], 'starting_deviation': [50.0], 'strength_eta': [179.954491736991]}}",,,0,2022-09-17 06:02:53.617,2022-09-17 06:02:53.805,1.4172396555559663,ok,1.9343748613753249,22.66527272815955,50.0,179.954491736991
2,65,,"{'loss': 1.4172613624355253, 'params': {'c_annual': 1.5129610159490126, 'c_monthly': 23.450616052854663, 'starting_deviation': 52.0, 'strength_eta': 180.0084616905776}, 'status': 'ok'}","{'tid': 65, 'cmd': ('domain_attachment', 'FMinIter_Domain'), 'workdir': None, 'idxs': {'c_annual': [65], 'c_monthly': [65], 'starting_deviation': [65], 'strength_eta': [65]}, 'vals': {'c_annual': [1.5129610159490126], 'c_monthly': [23.450616052854663], 'starting_deviation': [52.0], 'strength_eta': [180.0084616905776]}}",,,0,2022-09-17 06:02:53.825,2022-09-17 06:02:53.941,1.4172613624355253,ok,1.5129610159490126,23.450616052854663,52.0,180.0084616905776
